text,labels
"""Apple Inc. said it is closing all 17 of its retail stores in Italy 'until further notice' as the coronavirus pandemic limits activity in the country."" https://t.co/1DGN50u0gj",0
"THREAD

THE INVISIBLE ENEMY

1. What does @POTUS mean when he says “The world is at war with a HIDDEN ENEMY?”

2. What does he mean when he says “We will defeat an INVISIBLE ENEMY?”

3. What did he mean when he said we're “going to MARS very soon?”

Are they related?

I say yes! https://t.co/Gi54pBpOQy",1
"So the question on #Huawei #5G is fairly simple for @BorisJohnson - given that the Chinese record for disclosure eg #coronavirus 

Would a ‘private’ company from such a country truly offer the least about of risk to 🇬🇧 intelligence and security? Consider it’ll compromise UK-US",0
Our Chief Medical Officer Dr. Grant Tarling wanted to provide some details to our guests and team about how we are collaborating with global medical and public health experts to support those onboard #DiamondPrincess. https://t.co/NVjLuccUCG,0
"""Not missiles but microbes.""
Basically @BillGates is telling you how his boss @RoyalFamily will wage next war against humanity. Silent war with silent weapons.
https://t.co/OUuvtKTHvy",1
"Day 16. In the middle of the ocean I’m struck by the news that the EU Parliament has declared a climate emergency. 
We can’t solve a crisis without treating it as one. Let’s hope they now take drastic sufficient action.
Join the #climatestrike to put pressure on them! https://t.co/PcWPU8yowf",0
"Masks have finished in Hong Kong, so people are using plastic bottles over their heads in public transport to avoid the #coronavirus. https://t.co/LkQQ6X4KKm",0
Moscow bus drivers unsure what to do after reportedly being told to report any passengers who are Chinese. “How do I figure out if they’re Chinese? Should I ask them?” a driver asked in a WhatsApp chat. #Coronavius https://t.co/ERd1vInvZ6,0
"Smart devices are being used in hospitals in Beijing, Shanghai and Wuhan to help fight against the novel #coronavirus. #COVID19 #5G https://t.co/KkF7F9fZN5 https://t.co/J52sRd1Set",0
"#BreakingNews: the # of confirmed #CoronaraVirus cases in #China has skyrocketed to 8,124.

Follow the outbreak with the @JHUSystems' dashboard, which tracks the #CoronaVirus in real time. 
https://t.co/3apG1dg0b2",0
1/2 Chinese spokesman: US said its competition with China is a fight with a different civilization &amp; ideology &amp; a competitor that is not Caucasian. It is simply absurd &amp; utterly unacceptable to look at China-US relations from a clash-of-civilizations or even racist perspective. https://t.co/uTfroYwl3s,0
"@GayTulsiStan There are skeptics, that say there are dangers from 5G though, causing cancer. Not totally implausible. We know the same happened in people who were located next to power plants. It’s harmful effects haven’t been studied. COVID-19 is not one of them.",1
"MUST WATCH VIDEO [10 minutes] Pastor Sandy reads 10 point Plan behind 5G/CoronaVirus exposed by military Whistlebowers. Main Message: DO NOT TAKE VACCINE - Vaccine contains the CoronaVirus!  WATCH NOW: https://t.co/F1KKpEFXhx
...",1
"""A French-speaking Belgian journalist called Alexandre Penasse has upset the Belgian establishment during a press conference given by the PM Sophie Wilmès, asking whether #5G technology will be used to track citizens in the wake of the #coronavirus hysteria"" https://t.co/Pvpl4bb6a9",1
"We want to believe Q's plan in that these famous ppl are ""falling ill"" possibly due to bad adrenachrome batch &amp; being taken down 1 by 1 - BUT wouldn't it make more sense if these ppl were going into hiding so they can roll out 5g on us? Thoughts? #coronavirus #adrenachrome",1
"Trump has asked Attorney General William Barr to launch a Department of Justice investigation into the media’s coronavirus coverage.

 https://t.co/sDtiU0xI4j via @politicususa",0
"@LBilderberg Yeah there is something very dark and evil beneath the suface of this ""pandemic"" thing. I posted a comment a few days ago saying something similar to what you just posted and everyone ran away from leaving a comment! Something seriously is wrong with whole thing!",1
"Trying to hide the fact of the laptops emittien  microwaves to the childrens reproductive system, Thats why schools closed,everyone is quarantined they are rushing to put up the 5g which is gonna be the catalysis to massdeath and forced vaccines no more section 13 #wedonotconsent https://t.co/JoSZZS0mFo",1
"Why is the UK exempt from President Trump's coronavirus travel ban given we've done the least to combat the disease in the whole of Europe, and our infection rates are soaring? Makes no sense.",0
"Narjes Khanali Zadeh, a 25-year-old nurse from Gilan (N Iran) was the first health professional, who died of #Coronavirus on 18.02.20 in #Iran. 

She worked in Milad Hospital, Rasht. 

#CoronaVirusIran https://t.co/KTXx9kKM6B",0
"Everyone saying that #COVID19 is a hoax and that people are actually sick because of 5G are straight up CLOWNS. My family is in telecommunications and my dad is building 5G nodes all around NY. The government isn’t trying to kill you idiots, just giving you better phone service.",0
"The St. Patrick's Day parade in Manhattan is postponed. If it is ultimately canceled, it will be the first time in over 250 years. https://t.co/v5soUcyLmR",0
"Which is it?

- Deep state ploy to eliminate cash
- Chinese BW to eliminate internal dissent
- Chinese BW to disrupt world market
- Deep state test run for ""actual"" endgame virus
- ""Q"" Crew cover to round up ""the Cabal""
- Not a virus; actually 5g sickness
- More? #CoronaOutbreak",1
"Iran reports 1,289 new cases of coronavirus and 85 new deaths, raising total to 11,364 cases and 514 dead https://t.co/eUoE2b20hL",0
"First cases of coronavirus in Kurdistan region: A family of three including an 8 year old child and a woman in her 30 are infected with coronavirus in the city of Sulaimania , they all came back from #Iran recently @RudawEnglish https://t.co/6dwxnnKtsW",0
"After 3 decades of service, the #B2 Spirit remains the world’s most technologically advanced strategic bomber. Stationed at @Whiteman_AFB, it has a crew of 2, which consists of a pilot &amp; a mission commander. #FlyingSince89 #B2uesday @AFGlobalStrike https://t.co/7Du7VOdLeR",0
Any anti-vaxxers out there still reckon homeopathy can address major health crises or nah,0
"Only the pessimists would believe such conspiracy theory easily.
But to say the 5G isn't posing a threat to health might be wrong. Transmitters placed every 100m with the stated mechanism of transmission could pose health risk. Bt there isn't link between vaccine, 5G and COVID-19",1
@LeBatardShow Tesla's Neuralink Presentation and 5G starting in Wuhan. Kobe's crash on 5G international protest day,0
"If you thought the Coronavirus is Scary. 5G technology could be way worse, our entire planet could be a giant microwave.",1
"The mass rollout of #5G networks requires investment, but promises profitable long-term returns. @OmdiaHQ Principal Analyst @Jwat73 tells Professor @sallyeaves how operators can benefit from cooperation and innovation. #5GGearUp #5GBringNewValue #TrustInTech #HWthoughtstarter https://t.co/XP4EwnS2H6",0
During the quarantine there are thousands of 5G towers being installed across the country in schools and in neighborhoods.,1
"1) I’m in agreement that elements of the CV may be a hoax - potentially a FF. 

I even entertain the notion that something being staged by China (abusing its citizens horribly in the name of DS survival). 

I also know that bio-warfare is real, and the cats are out of the bags. https://t.co/KQSjX3AVLQ",0
"@geosoul520 @draykorinee @silverrich39 So 5G’s causing it but there’s no significant lift in the numbers of dead to those which’d occur anyway, then why create a pandemic to hide something that could be pushed under the radar anyway?
If this is to sneak 5G through, even tho’ it’s dangerous, it’s a crazy way to do it?",1
@C_11SIX @Herdaymourlah99 @FinPlanKaluAja1 Some of you are slaves to tech. The aim has always been to make the human race serve tech and not he b serving us. Time will tell,1
"Call it a mistake, not conspiracy against India, say Muslim scholars on Tablighi Jamaat event

ThePrint's Fatima Khan @khanthefatima reports 

https://t.co/fXYVk76hR8",1
"BREAKING: Iran reports 595 new cases of coronavirus and 43 new deaths, raising total to 7,161 cases and 237 dead https://t.co/eUoE2b20hL",0
"What if Corona virus is just a marker that spreads everywhere like the common cold. A slight of hand to distract, from targeted poisoning of specific areas with engineered toxins that kill. https://t.co/C6FpyBYuhm",1
Uhhhh if corona virus is gonna force everyone into quarantine + unemployment maybe we shouldn't be having to fucking pay rent in the middle of a crisis,0
"""Bank of America wrote that Apple’s highly anticipated 5G iPhone could see its fall release delayed by a month as a result of the outbreak. The firm cited a conversation with an expert on the company’s supply chain, Elliot Lan.""
https://t.co/NC4zYf86Ai",0
"27 cases of viral #pneumonia have been discovered in Central China's Wuhan city, and seven out of the 27 cases are in critical condition, according to local authorities. Most of the patients worked at a local seafood market and are currently being quarantined. https://t.co/pWMqHKQTOo",0
This is what we've been trying to tell you guys even people dying in car accidents are being diagnosed with #COVIDー19. #coronavirus #cancer #5G #CoronavirusOutbreak #CoronavirusPandemic #corona #Coronavirustruth https://t.co/fmI7gUN0at,1
@JamesRider3 @RustyAway @Andrewemcameron @AanthanurDC @Article3S @IngersolRobert @ILuvCO2 @OpenTechPark @FChecker76 @AgtRigor @OscarsWild1 @doom37455413 @_42________ @glinch72 @SpurglyD @craigthomler @FeynmanFreaky @Jamz129 @Ozwino @ElectroPig @equi_noctis @Zerilos @Bitakarma @DisorderDipolar @BlknWhtKat @janineyve @follz1 @ItsTheAtmospher @dhaessel0 @HuntinHippy @KarlRobinson02 @desenviron @piersmorgan @GMB @CraigKellyMP @murpharoo @zalisteggall @drkerrynphelps @PeterWSinclair @Lauratobin1 @susannareid100 @hughriminton @MarkFerguson_7 @lenoretaylor Since Antarctica hasn't been around as Antarctica since the beginning of geological time I can safely say that it hasn't been happening.,0
"EXCLUSIVE: 5G robots disinfect China’s coronavirus cities while being controlled on phones 1,000s of miles away
https://t.co/IC1vJGFjhq",0
The Taiwan case comes to mind. The patient was initially ruled out (but assumed) after testing negative for the virus. They had already recovered; later antibody tests proved that they were the source. Not all countries (actually few) have this capability https://t.co/AwIi0EupTm,0
"Holding a conference that attracts 100,000 people in Seattle next week is reckless and negligent.

https://t.co/JIKjhowCrw",0
"If you have a Thesis to submit, and you haven’t found a topic with the world changing right in front of your eyes, you’re sleeping.",1
"Join Bill Gates as he talks Tech, YouTube, Porsche Taycan, Coronavirus and tackling his inbox.

#MKBHD #BillGates #Microsoft #Tech #Health #Automobile #Smartdevices

https://t.co/N5Qa8Y13si",0
