text,labels
WAKE UP @realDonaldTrump is not on your side #Qanon followers we need you NOW. He played his part to help unfold the NWO. #Empcoe storm is here and its exit time. #TheGreatConjunction #TheGreatAwakening #Nibiru #COVID19 #5G #MartialLaw #Vision2020 #LoveWon https://t.co/tvtnJdt0ba,1
"The Chinese are sneaked into the country after bribing KAA, Customs and @MOH_Kenya officials. 

Nobody really cares about the country. Everyone wants a share of the loot. Shameful!! @ChineseEmbKenya @kensicachina @InteriorKE @ImmigrationDept https://t.co/NPa8RYQFg8",0
"The Coronavirus shows the value of the U.S. being self-reliant, sovereign, strong on borders and immigration. It is a matter of national urgency that we manufacture our own critical drugs, steel, other essential goods.",0
"Tell me why all of the kids on FB that used to think I was weird for liking conspiracies, are sharing the dumb picture talking abt how covid19 was created to distract us from the 5g signals the govt installed to fry our brains or the govt installing chips on us.",1
"There is someone behind   #coronavirus, someone wants chine to slow down its speed... Am not being paranoiac or conspiracy theorist am being realistic! Who can benefits from china's big loss...?Meanwhile @Huawei's #5G is welcome in UK. 
 @ChinaDaily @RT_com @XHNews @BBCWorld @CNN",0
"Corona &amp; 5G network. If you know about the side effects of 5G then you can connect the pieces between them. Dont wanna say I told you so, but...",1
"Beginning March 9, classes at SU will not be held in person through winter quarter, March 20. Campus will remain open. This action is to support public health efforts to slow the spread of #COVID19 in the region and promote social-distancing. 

For more ➡️ https://t.co/aXBT29bbg0 https://t.co/OOkYT8YiRZ",0
"Report: 5G iPhone Might Be Delayed Due To Coronavirus. According to a new Bank of America report, it's possible that we might see the expected September launch of a 5G iPhone delayed by a month. [ Continue reading this over at https://t.co/Wgfcy6UTJw ] ... https://t.co/ZNc6G2ufmX https://t.co/fM0Y8cp4W1",0
“We are not in a pandemic yet. We are in an epidemic situation with multiple foci. There are currently 23 countries outside of China with reported cases. We are still very early in this outbreak.” World Health Organization @WHO provides an update on the #coronavirus outbreak. https://t.co/pvIEGrjwDJ,0
"@RealHughJackman @iamjohnoliver @VancityReynolds @SethMacFarlane @howiemandel @SimonCowell @Sethrogen @CrippleThreat8 @PreacherLawson @TheDrewLynch @TaylorComedy @neiltyson He gave me a fake Agent ID# and continually tried to convince me he worked for Canada. After 5 minutes (Yeah! 5!) of me asking for his supervisor and him trying to convince me that he works for Canada, he finally hung up on me. I hope it was long distance for him to call me.",0
Wuhan China was the first place to launch 5g towers which speed up the process of colds and viruses from the frequency waves,1
"The new #coronavirus outbreak has spurred many countries, experts, companies and communities to take action. The world is pulling together to end the outbreak, building on lessons learned from past outbreaks.",0
"Smart devices are being used in hospitals in Beijing, Shanghai and Wuhan to help fight against the novel #coronavirus. #COVID19 #5G https://t.co/KkF7F9fZN5 https://t.co/J52sRd1Set",0
"""this virus is an act of war against China, Iran + USA. Until all aspects are understood incl. the 5G aspect + network of traitors behind combination of biowar, electromagnetic war + information war, America will remain at risk"" #CoronavirusOutbreak 
https://t.co/cDb6YViMAF",0
"@DrSuperElite17 @Vandal7 @JELLYBEANAMMO @TWITMO_INMATE @DougieFreshii @_twiceborn_ @joshua_nimmons @doitqbaby @realDonaldTrump @GenFlynn @GruvedawgP @FredMer39027021 @Gods_Remnant3 @paulacblades001 @basedinfidel8 @TheAmericanLef1 @slavewar @GreenMike16 @Patriot7231 @MemeSyndicate @TimMerr1tt @Me2189251618 @meadlynn1 @JustMeLiberty @ReeseJohn_ @grabaroot @Bella_deOlivera @Qtastic3 @AltHutch @craigsolve @DreamwalkerWC @ThomasFines @DaleDholc @donnie_maga @AmericaHasBalls @RickeyB11595096 @aleeyun_nvaazun @JohnJRa87277002 @Sandfarmer007 @TrumpFrolicker @QAnon711 @goodmedicine4us @CylantJustice @sapiofox @_IAmJackBurton_ @owlwoman911_ @volarconalas @DieJackPlease @EverywhereFrogs @terryatthebeach I should have known. Solomon has never met a conspiracy theory he didn’t want to exaggerate. I’d be a bit concerned if he was a journalist, but he’s no better than Alex Jones. Just another nut.",0
someone said coronavirus isn't actually a virus and it's 5G that's killing people hahahahahahahaha get off Facebook man 🤣,0
Arthur Firstenberg: The Invisible Rainbow - A History of Electricity and Life [Radiation Sickness Explains All Past and Present Flu Outbreaks Including Wuhan Virus and Radiation Sickness on Cruise Ships] 5G in Context https://t.co/MGSdWOwvKO via @phibiblog,1
CloudMinds Donates Emergency Shipment of #5G #Cloud Robots to Help Combat the Coronavirus Epidemic in Wuhan and Shanghai https://t.co/RMcxxTWBiz,0
30 students from Be'er Sheva have been ordered to be quarantined at home since they were in the same cave that the coronavirus infected Korean group visited. The teacher of the class felt unwell and was quarantined at hospital.,0
"Spanish flu, 6 months after the implementation of radiowaves.
Next pandemic, After the implementation of radar in World War 2.
Hong Kong flu, months after satellites installed in 1968.
Corona virus, 5G installed in Wuhan so far. 
Russia has no Corona virus fatalities or 5G. 🤔🧐",1
"Let’s hope Tory MPs have common sense to put National Security ahead of Tory party politics &amp; self interest. Must vote for the amendment to defeat Govt, to stop Huawei roll out. 
Critical “5 eyes” partners furious with us &amp; prefer 4 eyes than 6 eyes = they’ll dump us https://t.co/LfulhWMBAh",0
What if this whole “5g is linked to the covid-19!!!” Is just a distraction from 5G being linked to Being used as a weapon of warfare and has been said to fry your eyes like eggs.,1
"In earlier tweets I mentioned coronavirus 5G link. Here are some researches that show viruses/bacteria are affected by EMF. Looks like they became more active/dangerous.
https://t.co/kIpVWGWJmt
https://t.co/Y1PYrCwH2s
https://t.co/KHOGe5i9Lt https://t.co/sZCNAI1egg",1
Another interesting take on the virus Dr Thomas Cowan | Viruses and Electrification of the Earth https://t.co/Rw99HKM1tD via @YouTube.,1
"Taiwan should not be excluded from WHO.
The KMT, the most prominent opposition political party in Taiwan, strongly calls for our inclusion in the World Health Organization.",0
It's okay for mainstream media to report that 5G is not the cause of #COVID19. It's not okay for mainstream media to report that #5G has nothing to do with COVID19.,1
Apple's Upcoming #5G iPhone Could Be Delayed Due to Coronavirus - MacRumors: Apple's Upcoming #5G iPhone Could Be Delayed Due to Coronavirus  MacRumors https://t.co/Jl2djn0QP7,0
The acceleration in terms of Corona infected Japanese folks in Tokyo coincides with the deployment of the 5G network. I am not saying that 5G causes the symptoms of Corona but it s well known that 5G decreases your immune system. https://t.co/v1jFniLDsG,1
"Is 5G tower installation connected with the spread of Covid-19?

This was the question that danced through my mind as I listened to various audios messages currently in circulation, buttressing the idea that indeed there is a correlation between 5G Tower installation and Covid-19",1
"Ericsson, a major exhibitor at the Mobile World Congress (MWC) in Barcelona and major 5G manufacturer, pulls out from MWC due to #Coronavirus  It joins LG &amp; ZTE https://t.co/clXd8mBEwC @ericsson #MWC20 #MWC20 ericsson @ZTEPress @LGUS https://t.co/YuiGBFEzbm",0
"To reduce your risk from the new #coronavirus infection:
-avoid traveling if you have a fever/cough
-if you become sick while on a flight, inform the crew immediately
-if you cough/sneeze, do it into your sleeve or use a tissue
-if you feel unwell, stay at home &amp; call your doctor",0
"@REALSEAKERTRUTH Wuhan has 10,000 5G antennas, this epic city is also known as the Hydrogen gas site for automobiles. When you combine #5G with #Hydrogen that could leak from the tanks it all leads to a synergistic cocktail!! #corvid19 #corvid2019",1
The US @Surgeon_General admits that infectious disease outbreaks of the past were not ended with vaccines. They were ended with hand washing and other public health measures. Take heed .@NJSenDems @declanoscanlon @AndrewZwicker @Troy4NJ7 @senatorlorettaw https://t.co/w1a1GrVJWB,0
"@StephenNolan stephe hope this lockdown isn't all about getting people inside and then turning this 5g on...did u know 5g was turned on in Wigan, italy, and Japan India and various cruise ships...",1
"A lot of theories about the pandemic mixed with an economical war, i don’t even know what to believe anymore #conspiracy #5g #covid #staysafe",1
"Thread by @HotShot__1: 5G-WEAPONIZED TECH: Wuhan, China is a test-bed location for the rollout of 5G. The 5G Network uses the same EMF waves on Crowd Control Systems, and weakens the immune system. AND Wuhan is where CV outbreak first started, coincidenc… https://t.co/uv8LDKm8ui",1
Is it me or is it funny how the #5G #masts/#towers are going up everywhere and is not trending on twitter? They've put them up without disruption as they've put everyone on #COVID19 #lockdown #DyingBirds.,1
@Liz_Wheeler Have you read anything on the connection between the Corona virus and the implementing of 5G in China?  History shows pandemics have occurred in the past when new electromagnetic fields were introduced . We are electrical beings.  We need more data studies on 5G.,1
"I’ve been sick lately (not “sick AF” just sick) with symptoms other than COVID-19. But I know two friends in the U.S. with coronavirus symptoms, and they can’t get tested because they they don’t “appear sick enough.” This means there are MANY more cases in USA than being reported",0
"@drippingtape @JuliansRum 5G is a weapon and mass control technology.
MUCH OF IT IS DUE TO THE ELECTRONIC POLLUTION ALREADY IN THE ATMOSPHERE, the many lazers with their various frequencies beaming through our tender organs at all times, from cell phones, to wireless routers, to smart meters, and so on.",1
"""The best cure for the #CoronaVirus is a RED PILL. This so called pandemic is all about; 1) Controlling and isolating / quarantining the masses 2) 5G deployment 3) Economic / Stock Market Collapse 4) Total Surveillancern5) Forced Vaccination 6) Cashless Society 7) Microchip""",1
Turns out Chinese authorities misled us about the early stages of the  #CoronaOutbreak. Turns out it’s been equally affecting previously healthy individuals. #publichealth  https://t.co/HshC7Fr37m,0
".@Qualcomm QTM527 #mmWave antenna module for the Snapdragon X55 5G Modem-RF System, delivering the world’s first fully integrated #extended-range mmWave solution for 5G fixed wireless access #FWA https://t.co/famJEIBKnM",0
They are legit killing us with 5g and calling it corona virus lmao why would they only want us in at night??,1
"President @realDonaldTrump returns  to Las Vegas, Nevada tonight after a busy day in Palm Springs, California, followed by Bakersfield, California, then Phoenix, Arizona — for a MASSIVE #TrumpRally! #MAGA #KAG2020 #KAG2020Landslide https://t.co/5C4LPX3EEC",0
"I am not retweeting that idiotic insane ""influencer"" blaming 5G for #covid19. But I'll point out that China is using close-to-4G frequencies for 5G, not millimeter wave; that the virus is spreading where there is no 5G; and turning off LTE disables 4G, not 5G. Psychosis.",1
